iteration,"('Scenario1', 'FacilityOpen[1]')","('Scenario1', 'FacilityOpen[2]')","('Scenario1', 'FacilityOpen[3]')","('Scenario1', 'FacilityOpen[4]')","('Scenario1', 'FacilityOpen[5]')","('Scenario1', 'FacilityOpen[6]')","('Scenario1', 'FacilityOpen[7]')","('Scenario1', 'FacilityOpen[8]')","('Scenario1', 'FacilityOpen[9]')","('Scenario1', 'FacilityOpen[10]')","('Scenario1', 'FacilityOpen[11]')","('Scenario1', 'FacilityOpen[12]')","('Scenario1', 'FacilityOpen[13]')","('Scenario1', 'FacilityOpen[14]')","('Scenario1', 'FacilityOpen[15]')","('Scenario2', 'FacilityOpen[1]')","('Scenario2', 'FacilityOpen[2]')","('Scenario2', 'FacilityOpen[3]')","('Scenario2', 'FacilityOpen[4]')","('Scenario2', 'FacilityOpen[5]')","('Scenario2', 'FacilityOpen[6]')","('Scenario2', 'FacilityOpen[7]')","('Scenario2', 'FacilityOpen[8]')","('Scenario2', 'FacilityOpen[9]')","('Scenario2', 'FacilityOpen[10]')","('Scenario2', 'FacilityOpen[11]')","('Scenario2', 'FacilityOpen[12]')","('Scenario2', 'FacilityOpen[13]')","('Scenario2', 'FacilityOpen[14]')","('Scenario2', 'FacilityOpen[15]')","('Scenario3', 'FacilityOpen[1]')","('Scenario3', 'FacilityOpen[2]')","('Scenario3', 'FacilityOpen[3]')","('Scenario3', 'FacilityOpen[4]')","('Scenario3', 'FacilityOpen[5]')","('Scenario3', 'FacilityOpen[6]')","('Scenario3', 'FacilityOpen[7]')","('Scenario3', 'FacilityOpen[8]')","('Scenario3', 'FacilityOpen[9]')","('Scenario3', 'FacilityOpen[10]')","('Scenario3', 'FacilityOpen[11]')","('Scenario3', 'FacilityOpen[12]')","('Scenario3', 'FacilityOpen[13]')","('Scenario3', 'FacilityOpen[14]')","('Scenario3', 'FacilityOpen[15]')","('Scenario4', 'FacilityOpen[1]')","('Scenario4', 'FacilityOpen[2]')","('Scenario4', 'FacilityOpen[3]')","('Scenario4', 'FacilityOpen[4]')","('Scenario4', 'FacilityOpen[5]')","('Scenario4', 'FacilityOpen[6]')","('Scenario4', 'FacilityOpen[7]')","('Scenario4', 'FacilityOpen[8]')","('Scenario4', 'FacilityOpen[9]')","('Scenario4', 'FacilityOpen[10]')","('Scenario4', 'FacilityOpen[11]')","('Scenario4', 'FacilityOpen[12]')","('Scenario4', 'FacilityOpen[13]')","('Scenario4', 'FacilityOpen[14]')","('Scenario4', 'FacilityOpen[15]')","('Scenario5', 'FacilityOpen[1]')","('Scenario5', 'FacilityOpen[2]')","('Scenario5', 'FacilityOpen[3]')","('Scenario5', 'FacilityOpen[4]')","('Scenario5', 'FacilityOpen[5]')","('Scenario5', 'FacilityOpen[6]')","('Scenario5', 'FacilityOpen[7]')","('Scenario5', 'FacilityOpen[8]')","('Scenario5', 'FacilityOpen[9]')","('Scenario5', 'FacilityOpen[10]')","('Scenario5', 'FacilityOpen[11]')","('Scenario5', 'FacilityOpen[12]')","('Scenario5', 'FacilityOpen[13]')","('Scenario5', 'FacilityOpen[14]')","('Scenario5', 'FacilityOpen[15]')","('Scenario6', 'FacilityOpen[1]')","('Scenario6', 'FacilityOpen[2]')","('Scenario6', 'FacilityOpen[3]')","('Scenario6', 'FacilityOpen[4]')","('Scenario6', 'FacilityOpen[5]')","('Scenario6', 'FacilityOpen[6]')","('Scenario6', 'FacilityOpen[7]')","('Scenario6', 'FacilityOpen[8]')","('Scenario6', 'FacilityOpen[9]')","('Scenario6', 'FacilityOpen[10]')","('Scenario6', 'FacilityOpen[11]')","('Scenario6', 'FacilityOpen[12]')","('Scenario6', 'FacilityOpen[13]')","('Scenario6', 'FacilityOpen[14]')","('Scenario6', 'FacilityOpen[15]')","('Scenario7', 'FacilityOpen[1]')","('Scenario7', 'FacilityOpen[2]')","('Scenario7', 'FacilityOpen[3]')","('Scenario7', 'FacilityOpen[4]')","('Scenario7', 'FacilityOpen[5]')","('Scenario7', 'FacilityOpen[6]')","('Scenario7', 'FacilityOpen[7]')","('Scenario7', 'FacilityOpen[8]')","('Scenario7', 'FacilityOpen[9]')","('Scenario7', 'FacilityOpen[10]')","('Scenario7', 'FacilityOpen[11]')","('Scenario7', 'FacilityOpen[12]')","('Scenario7', 'FacilityOpen[13]')","('Scenario7', 'FacilityOpen[14]')","('Scenario7', 'FacilityOpen[15]')","('Scenario8', 'FacilityOpen[1]')","('Scenario8', 'FacilityOpen[2]')","('Scenario8', 'FacilityOpen[3]')","('Scenario8', 'FacilityOpen[4]')","('Scenario8', 'FacilityOpen[5]')","('Scenario8', 'FacilityOpen[6]')","('Scenario8', 'FacilityOpen[7]')","('Scenario8', 'FacilityOpen[8]')","('Scenario8', 'FacilityOpen[9]')","('Scenario8', 'FacilityOpen[10]')","('Scenario8', 'FacilityOpen[11]')","('Scenario8', 'FacilityOpen[12]')","('Scenario8', 'FacilityOpen[13]')","('Scenario8', 'FacilityOpen[14]')","('Scenario8', 'FacilityOpen[15]')","('Scenario9', 'FacilityOpen[1]')","('Scenario9', 'FacilityOpen[2]')","('Scenario9', 'FacilityOpen[3]')","('Scenario9', 'FacilityOpen[4]')","('Scenario9', 'FacilityOpen[5]')","('Scenario9', 'FacilityOpen[6]')","('Scenario9', 'FacilityOpen[7]')","('Scenario9', 'FacilityOpen[8]')","('Scenario9', 'FacilityOpen[9]')","('Scenario9', 'FacilityOpen[10]')","('Scenario9', 'FacilityOpen[11]')","('Scenario9', 'FacilityOpen[12]')","('Scenario9', 'FacilityOpen[13]')","('Scenario9', 'FacilityOpen[14]')","('Scenario9', 'FacilityOpen[15]')","('Scenario10', 'FacilityOpen[1]')","('Scenario10', 'FacilityOpen[2]')","('Scenario10', 'FacilityOpen[3]')","('Scenario10', 'FacilityOpen[4]')","('Scenario10', 'FacilityOpen[5]')","('Scenario10', 'FacilityOpen[6]')","('Scenario10', 'FacilityOpen[7]')","('Scenario10', 'FacilityOpen[8]')","('Scenario10', 'FacilityOpen[9]')","('Scenario10', 'FacilityOpen[10]')","('Scenario10', 'FacilityOpen[11]')","('Scenario10', 'FacilityOpen[12]')","('Scenario10', 'FacilityOpen[13]')","('Scenario10', 'FacilityOpen[14]')","('Scenario10', 'FacilityOpen[15]')"
33,20.000000000000014,7.999997245598173,8.0,14.000000000000007,8.0,9.0,20.0,19.000000000000025,9.0,8.0,20.000002753966914,7.0,15.0,22.0,26.000000000000007,-9.999999999999975,-1.9999996939553526,-2.0,-5.999999999999984,-2.0,-1.0,-10.0,-0.9999999999999702,-1.0,-2.0,-3.059963176177405e-07,-3.0,-5.0,2.0,-3.999999999999981,20.000000000000018,8.000000306044647,8.0,24.000000000000004,8.0,-1.0,20.0,19.000000000000025,-1.0,8.0,19.99999969400368,7.0,25.0,12.0,16.000000000000007,-19.999999999999986,-1.9999996939553526,-2.0,-5.9999999999999805,-2.0,-1.0,-10.0,-20.999999999999964,-1.0,-2.0,-20.00000030599632,-3.0,-15.000000000000004,-8.0,-13.999999999999993,-19.999999999999982,-1.9999996939553526,-2.0,-15.999999999999996,-2.0,-1.0,-10.0,-10.999999999999964,-1.0,-2.0,-20.000000305996323,-3.0,-5.0,-28.0,-13.999999999999982,10.000000000000028,-1.9999996939553526,-2.0,4.000000000000018,-2.0,-1.0,0.0,9.000000000000036,-1.0,-2.0,-3.059963180618297e-07,-3.0,-5.0,-8.0,6.000000000000023,-9.999999999999975,-1.9999996939553526,-2.0,-15.999999999999993,-2.0,-1.0,-10.0,-20.999999999999975,-1.0,-2.0,-10.00000030599632,-3.0,-15.0,2.0,-23.999999999999996,10.000000000000028,-1.9999996939553526,-2.0,4.000000000000016,-2.0,-1.0,0.0,9.000000000000036,-1.0,-2.0,9.99999969400368,-3.0,-5.0000000000000036,12.0,6.0000000000000195,-9.999999999999982,-1.9999996939553526,-2.0,-15.999999999999986,-2.0,-1.0,-10.0,-20.99999999999998,-1.0,-2.0,-10.000000305996315,-3.0,-5.0000000000000036,-18.0,-13.999999999999982,10.000000000000028,-1.9999996939553526,-2.0,14.000000000000018,-2.0,-1.0,10.0,19.000000000000025,-1.0,-2.0,9.999999694003684,7.0,15.0,12.0,16.000000000000014
34,22.000000000000014,7.999997245598173,8.0,16.000000000000007,8.0,9.0,19.0,19.000000000000025,9.0,8.0,14.000002753966914,7.0,23.0,21.0,29.000000000000007,-7.999999999999974,-1.9999996939553526,-2.0,-3.999999999999983,-2.0,-1.0,-1.0,-0.9999999999999691,-1.0,-2.0,-6.000000305996318,-3.0,-7.0,1.0,-10.99999999999998,22.000000000000018,8.000000306044647,8.0,16.000000000000004,8.0,-1.0,19.0,19.000000000000025,-1.0,8.0,23.99999969400368,7.0,23.0,21.0,19.000000000000007,-17.999999999999986,-1.9999996939553526,-2.0,-3.9999999999999796,-2.0,-1.0,-11.0,-20.999999999999964,-1.0,-2.0,-16.00000030599632,-3.0,-17.000000000000004,-9.0,-20.999999999999993,-17.999999999999982,-1.9999996939553526,-2.0,-13.999999999999996,-2.0,-1.0,-11.0,-10.999999999999963,-1.0,-2.0,-26.000000305996323,-3.0,-7.0,-29.0,-10.999999999999982,2.0000000000000293,-1.9999996939553526,-2.0,6.000000000000019,-2.0,-1.0,-1.0,9.000000000000037,-1.0,-2.0,3.999999694003682,-3.0,-7.0,-9.0,9.000000000000023,-7.999999999999974,-1.9999996939553526,-2.0,-23.999999999999993,-2.0,-1.0,-11.0,-20.999999999999975,-1.0,-2.0,-6.00000030599632,-3.0,-17.0,1.0,-20.999999999999996,12.000000000000028,-1.9999996939553526,-2.0,6.000000000000017,-2.0,-1.0,-1.0,9.000000000000037,-1.0,-2.0,3.99999969400368,-3.0,2.9999999999999964,11.0,9.00000000000002,-17.999999999999982,-1.9999996939553526,-2.0,-13.999999999999986,-2.0,-1.0,-11.0,-20.99999999999998,-1.0,-2.0,-6.0000003059963145,-3.0,-7.0000000000000036,-19.0,-10.999999999999982,12.000000000000028,-1.9999996939553526,-2.0,16.000000000000018,-2.0,-1.0,9.0,19.000000000000025,-1.0,-2.0,13.999999694003684,7.0,13.0,11.0,9.000000000000014
35,25.000000000000014,7.999997245598173,8.0,20.000000000000007,8.0,8.0,18.0,19.000000000000025,9.0,8.0,16.000002753966914,7.0,21.0,20.0,32.00000000000001,-4.999999999999973,-1.9999996939553526,-2.0,-9.999999999999982,-2.0,-2.0,-2.0,-0.999999999999968,-1.0,-2.0,-4.000000305996317,-3.0,-9.0,0.0,-7.9999999999999805,15.000000000000018,8.000000306044647,8.0,20.000000000000004,8.0,-2.0,18.0,19.000000000000025,-1.0,8.0,25.99999969400368,7.0,31.0,20.0,22.000000000000007,-14.999999999999986,-1.9999996939553526,-2.0,-9.999999999999979,-2.0,-2.0,-12.0,-20.999999999999964,-1.0,-2.0,-24.00000030599632,-3.0,-9.000000000000004,-10.0,-17.999999999999993,-14.999999999999982,-1.9999996939553526,-2.0,-19.999999999999996,-2.0,-2.0,-12.0,-10.999999999999961,-1.0,-2.0,-24.000000305996323,-3.0,-9.0,-30.0,-7.999999999999982,5.00000000000003,-1.9999996939553526,-2.0,10.000000000000018,-2.0,-2.0,-2.0,9.000000000000039,-1.0,-2.0,5.999999694003683,-3.0,-9.0,-10.0,2.000000000000023,-4.999999999999973,-1.9999996939553526,-2.0,-19.999999999999993,-2.0,-2.0,-12.0,-20.999999999999975,-1.0,-2.0,-14.00000030599632,-3.0,-19.0,0.0,-17.999999999999996,5.000000000000028,-1.9999996939553526,-2.0,10.000000000000018,-2.0,-2.0,8.0,9.000000000000039,-1.0,-2.0,5.999999694003681,-3.0,0.9999999999999964,10.0,2.0000000000000195,-14.999999999999982,-1.9999996939553526,-2.0,-9.999999999999986,-2.0,-2.0,-12.0,-20.99999999999998,-1.0,-2.0,-4.000000305996314,-3.0,-9.000000000000004,-20.0,-17.999999999999982,5.000000000000028,-1.9999996939553526,-2.0,10.000000000000018,-2.0,8.0,8.0,19.000000000000025,-1.0,-2.0,15.999999694003684,7.0,11.0,20.0,12.000000000000014
36,26.000000000000014,7.999997245598173,8.0,23.000000000000007,8.0,16.0,18.0,20.000000000000025,9.0,8.0,20.000002753966914,7.0,19.0,20.0,26.000000000000007,-3.9999999999999725,-1.9999996939553526,-2.0,-6.999999999999982,-2.0,-4.0,-2.0,-9.999999999999968,-1.0,-2.0,-3.059963171736513e-07,-3.0,-11.0,0.0,-3.9999999999999805,16.000000000000018,8.000000306044647,8.0,23.000000000000004,8.0,6.0,18.0,20.000000000000025,-1.0,8.0,19.99999969400368,7.0,29.0,20.0,16.000000000000007,-23.999999999999986,-1.9999996939553526,-2.0,-6.999999999999979,-2.0,-4.0,-12.0,-19.999999999999964,-1.0,-2.0,-20.00000030599632,-3.0,-11.000000000000004,-10.0,-13.999999999999993,-13.999999999999982,-1.9999996939553526,-2.0,-16.999999999999996,-2.0,-4.0,-12.0,-9.999999999999961,-1.0,-2.0,-20.000000305996323,-3.0,-11.0,-30.0,-13.999999999999982,6.000000000000031,-1.9999996939553526,-2.0,3.0000000000000178,-2.0,-4.0,-2.0,10.000000000000039,-1.0,-2.0,-3.059963171736513e-07,-3.0,-1.0,-10.0,6.000000000000023,-3.9999999999999725,-1.9999996939553526,-2.0,-16.999999999999993,-2.0,-4.0,-12.0,-19.999999999999975,-1.0,-2.0,-10.00000030599632,-3.0,-21.0,0.0,-23.999999999999996,6.000000000000029,-1.9999996939553526,-2.0,3.0000000000000178,-2.0,-4.0,8.0,10.000000000000039,-1.0,-2.0,9.99999969400368,-3.0,-1.0000000000000036,10.0,6.0000000000000195,-13.999999999999982,-1.9999996939553526,-2.0,-16.999999999999986,-2.0,-4.0,-12.0,-19.99999999999998,-1.0,-2.0,-10.000000305996313,-3.0,-1.0000000000000036,-20.0,-13.999999999999982,6.000000000000029,-1.9999996939553526,-2.0,13.000000000000018,-2.0,6.0,8.0,20.000000000000025,-1.0,-2.0,9.999999694003684,7.0,9.0,20.0,16.000000000000014
37,28.000000000000014,6.999997245598173,8.0,25.000000000000007,8.0,16.0,18.0,23.000000000000025,9.0,8.0,24.000002753966914,7.0,15.0,19.0,27.000000000000007,-11.999999999999972,-2.9999996939553526,-2.0,-4.999999999999981,-2.0,-4.0,-2.0,-6.999999999999968,-1.0,-2.0,-6.000000305996317,-3.0,-5.0,9.0,-2.9999999999999796,18.000000000000018,7.000000306044647,8.0,25.000000000000004,8.0,6.0,18.0,23.000000000000025,-1.0,8.0,23.99999969400368,7.0,25.0,19.0,17.000000000000007,-21.999999999999986,-2.9999996939553526,-2.0,-4.999999999999978,-2.0,-4.0,-12.0,-16.999999999999964,-1.0,-2.0,-16.00000030599632,-3.0,-15.000000000000004,-11.0,-22.999999999999993,-21.999999999999982,-2.9999996939553526,-2.0,-14.999999999999996,-2.0,-4.0,-12.0,-6.999999999999961,-1.0,-2.0,-26.000000305996323,-3.0,-5.0,-31.0,-12.999999999999982,8.000000000000032,-2.9999996939553526,-2.0,5.000000000000019,-2.0,-4.0,-2.0,3.000000000000039,-1.0,-2.0,3.999999694003683,-3.0,-5.0,-11.0,7.000000000000024,-1.9999999999999716,-2.9999996939553526,-2.0,-24.999999999999993,-2.0,-4.0,-12.0,-16.999999999999975,-1.0,-2.0,-16.00000030599632,-3.0,-15.0,-1.0,-22.999999999999996,8.00000000000003,-2.9999996939553526,-2.0,5.000000000000019,-2.0,-4.0,8.0,13.000000000000039,-1.0,-2.0,3.99999969400368,-3.0,-5.0000000000000036,9.0,7.00000000000002,-11.999999999999982,-2.9999996939553526,-2.0,-14.999999999999986,-2.0,-4.0,-12.0,-26.99999999999998,-1.0,-2.0,-6.000000305996313,-3.0,-5.0000000000000036,-21.0,-12.999999999999982,8.00000000000003,7.000000306044647,-2.0,5.000000000000019,-2.0,6.0,8.0,13.000000000000025,-1.0,-2.0,13.999999694003684,7.0,15.0,19.0,17.000000000000014
38,30.000000000000014,6.999997245598173,8.0,27.000000000000007,8.0,16.0,18.0,24.000000000000025,9.0,8.0,17.000002753966914,7.0,23.0,18.0,29.000000000000007,-9.999999999999972,-2.9999996939553526,-2.0,-2.9999999999999805,-2.0,-4.0,-2.0,-5.999999999999967,-1.0,-2.0,-3.0000003059963167,-3.0,-7.0,8.0,-10.999999999999979,20.000000000000018,7.000000306044647,8.0,27.000000000000004,8.0,6.0,18.0,24.000000000000025,-1.0,8.0,26.99999969400368,7.0,23.0,18.0,19.000000000000007,-19.999999999999986,-2.9999996939553526,-2.0,-2.999999999999977,-2.0,-4.0,-12.0,-15.999999999999964,-1.0,-2.0,-23.00000030599632,-3.0,-17.000000000000004,-12.0,-20.999999999999993,-19.999999999999982,-2.9999996939553526,-2.0,-22.999999999999996,-2.0,-4.0,-12.0,-5.99999999999996,-1.0,-2.0,-23.000000305996323,-3.0,-7.0,-32.0,-10.999999999999982,3.2862601528904634e-14,-2.9999996939553526,-2.0,-2.9999999999999805,-2.0,-4.0,-2.0,4.00000000000004,-1.0,-2.0,6.999999694003684,-3.0,3.0,-2.0,9.000000000000025,-9.999999999999972,-2.9999996939553526,-2.0,-22.999999999999993,-2.0,-4.0,-12.0,-15.999999999999975,-1.0,-2.0,-13.00000030599632,-3.0,-17.0,-2.0,-20.999999999999996,10.000000000000032,-2.9999996939553526,-2.0,7.0000000000000195,-2.0,-4.0,8.0,4.000000000000039,-1.0,-2.0,6.99999969400368,-3.0,-7.0000000000000036,8.0,9.000000000000021,-9.999999999999982,-2.9999996939553526,-2.0,-12.999999999999986,-2.0,-4.0,-12.0,-25.99999999999998,-1.0,-2.0,-13.000000305996313,-3.0,-7.0000000000000036,-22.0,-10.999999999999982,10.000000000000032,7.000000306044647,-2.0,7.0000000000000195,-2.0,6.0,8.0,14.000000000000025,-1.0,-2.0,16.999999694003684,7.0,13.0,18.0,9.000000000000014
39,31.000000000000014,6.999997245598173,8.0,30.000000000000007,8.0,16.0,16.0,26.000000000000025,9.0,8.0,21.000002753966914,7.0,22.0,18.0,31.000000000000007,-8.999999999999972,-2.9999996939553526,-2.0,-9.99999999999998,-2.0,-4.0,-4.0,-3.9999999999999662,-1.0,-2.0,0.9999996940036833,-3.0,-8.0,8.0,-8.999999999999979,21.000000000000018,7.000000306044647,8.0,20.000000000000004,8.0,6.0,26.0,26.000000000000025,-1.0,8.0,20.99999969400368,7.0,22.0,18.0,21.000000000000007,-18.999999999999986,-2.9999996939553526,-2.0,-9.999999999999977,-2.0,-4.0,-14.0,-13.999999999999964,-1.0,-2.0,-19.00000030599632,-3.0,-18.000000000000004,-12.0,-18.999999999999993,-18.999999999999982,-2.9999996939553526,-2.0,-19.999999999999996,-2.0,-4.0,-14.0,-13.99999999999996,-1.0,-2.0,-19.000000305996323,-3.0,-8.0,-32.0,-8.999999999999982,1.0000000000000338,-2.9999996939553526,-2.0,1.9984014443252818e-14,-2.0,-4.0,6.0,6.000000000000041,-1.0,-2.0,0.9999996940036837,-3.0,2.0,-2.0,1.0000000000000258,-8.999999999999972,-2.9999996939553526,-2.0,-19.999999999999993,-2.0,-4.0,-14.0,-23.999999999999975,-1.0,-2.0,-9.00000030599632,-3.0,-18.0,-2.0,-18.999999999999996,11.000000000000032,-2.9999996939553526,-2.0,10.00000000000002,-2.0,-4.0,6.0,6.00000000000004,-1.0,-2.0,0.9999996940036802,-3.0,1.9999999999999964,8.0,1.0000000000000222,-18.999999999999982,-2.9999996939553526,-2.0,-9.999999999999986,-2.0,-4.0,-14.0,-23.99999999999998,-1.0,-2.0,-9.000000305996313,-3.0,-8.000000000000004,-22.0,-8.999999999999982,11.000000000000032,7.000000306044647,-2.0,10.00000000000002,-2.0,6.0,6.0,16.000000000000025,-1.0,-2.0,10.999999694003684,7.0,12.0,18.0,11.000000000000014
40,24.000000000000014,6.999997245598173,8.0,23.000000000000007,8.0,16.0,25.0,26.000000000000025,9.0,8.0,24.000002753966914,16.0,21.0,26.0,24.000000000000007,-5.999999999999972,-2.9999996939553526,-2.0,-6.9999999999999805,-2.0,-4.0,-5.0,-3.9999999999999654,-1.0,-2.0,-6.000000305996316,-4.0,-9.0,6.0,-5.999999999999979,14.000000000000018,7.000000306044647,8.0,23.000000000000004,8.0,6.0,25.0,26.000000000000025,-1.0,8.0,23.99999969400368,6.0,31.0,16.0,24.000000000000007,-25.999999999999986,-2.9999996939553526,-2.0,-6.999999999999977,-2.0,-4.0,-15.0,-13.999999999999963,-1.0,-2.0,-16.00000030599632,-4.0,-19.000000000000004,-14.0,-15.999999999999993,-15.999999999999982,-2.9999996939553526,-2.0,-16.999999999999996,-2.0,-4.0,-15.0,-13.999999999999957,-1.0,-2.0,-26.000000305996323,-4.0,-9.0,-24.0,-15.999999999999982,4.000000000000034,-2.9999996939553526,-2.0,3.0000000000000204,-2.0,-4.0,5.0,6.000000000000042,-1.0,-2.0,3.999999694003684,-4.0,1.0,-4.0,4.000000000000027,-5.999999999999972,-2.9999996939553526,-2.0,-16.999999999999993,-2.0,-4.0,-15.0,-23.999999999999975,-1.0,-2.0,-6.00000030599632,-4.0,-19.0,-4.0,-25.999999999999996,14.000000000000032,-2.9999996939553526,-2.0,3.0000000000000195,-2.0,-4.0,5.0,6.000000000000041,-1.0,-2.0,3.9999996940036806,-4.0,0.9999999999999964,6.0,4.000000000000023,-15.999999999999982,-2.9999996939553526,-2.0,-16.999999999999986,-2.0,-4.0,-15.0,-23.99999999999998,-1.0,-2.0,-6.000000305996313,-4.0,-9.000000000000004,-24.0,-5.999999999999982,14.000000000000032,7.000000306044647,-2.0,13.00000000000002,-2.0,6.0,5.0,16.000000000000025,-1.0,-2.0,3.9999996940036837,6.0,11.0,16.0,14.000000000000014
41,27.000000000000014,15.999997245598173,8.0,24.000000000000007,8.0,16.0,25.0,26.000000000000025,9.0,8.0,18.000002753966914,16.0,18.0,26.0,27.000000000000007,-2.999999999999971,-3.9999996939553526,-2.0,-5.99999999999998,-2.0,-4.0,-5.0,-3.9999999999999645,-1.0,-2.0,-2.0000003059963163,-4.0,-12.0,6.0,-12.999999999999979,17.000000000000018,6.000000306044647,8.0,24.000000000000004,8.0,6.0,25.0,26.000000000000025,-1.0,8.0,27.99999969400368,6.0,28.0,16.0,27.000000000000007,-22.999999999999986,-3.9999996939553526,-2.0,-5.999999999999976,-2.0,-4.0,-15.0,-13.999999999999961,-1.0,-2.0,-22.00000030599632,-4.0,-12.000000000000004,-14.0,-22.999999999999993,-22.999999999999982,-3.9999996939553526,-2.0,-15.999999999999996,-2.0,-4.0,-15.0,-13.999999999999956,-1.0,-2.0,-22.000000305996323,-4.0,-12.0,-24.0,-12.999999999999982,7.000000000000034,-3.9999996939553526,-2.0,4.000000000000021,-2.0,-4.0,5.0,6.000000000000043,-1.0,-2.0,-2.000000305996316,-4.0,-2.0000000000000004,-4.0,7.000000000000027,-2.999999999999971,-3.9999996939553526,-2.0,-25.999999999999993,-2.0,-4.0,-15.0,-23.999999999999975,-1.0,-2.0,-12.00000030599632,-4.0,-12.0,-4.0,-22.999999999999996,7.000000000000032,-3.9999996939553526,-2.0,4.00000000000002,-2.0,-4.0,5.0,6.000000000000042,-1.0,-2.0,7.99999969400368,-4.0,-2.000000000000004,6.0,7.000000000000023,-12.999999999999982,-3.9999996939553526,-2.0,-15.999999999999986,-2.0,-4.0,-15.0,-23.99999999999998,-1.0,-2.0,-2.0000003059963127,-4.0,-12.000000000000004,-24.0,-12.999999999999982,7.000000000000032,6.000000306044647,-2.0,14.000000000000021,-2.0,6.0,5.0,16.000000000000025,-1.0,-2.0,7.999999694003684,6.0,18.0,16.0,17.000000000000014
42,29.000000000000014,15.999997245598173,8.0,27.000000000000007,8.0,16.0,24.0,26.000000000000025,8.0,8.0,22.000002753966914,16.0,16.0,26.0,30.000000000000007,-10.99999999999997,-3.9999996939553526,-2.0,-2.999999999999979,-2.0,-4.0,-6.0,-3.9999999999999636,-2.0,-2.0,1.9999996940036837,-4.0,-4.0,6.0,-9.999999999999979,19.000000000000018,6.000000306044647,8.0,27.000000000000004,8.0,6.0,24.0,26.000000000000025,8.0,8.0,21.99999969400368,6.0,26.0,16.0,20.000000000000007,-20.999999999999986,-3.9999996939553526,-2.0,-12.999999999999975,-2.0,-4.0,-16.0,-13.99999999999996,-2.0,-2.0,-18.00000030599632,-4.0,-14.000000000000004,-14.0,-19.999999999999993,-20.999999999999982,-3.9999996939553526,-2.0,-22.999999999999996,-2.0,-4.0,-16.0,-13.999999999999954,-2.0,-2.0,-28.000000305996323,-4.0,-4.0,-24.0,-9.999999999999982,9.000000000000036,-3.9999996939553526,-2.0,7.000000000000021,-2.0,-4.0,4.0,6.0000000000000435,-2.0,-2.0,1.9999996940036842,-4.0,-4.0,-4.0,2.6645352591003757e-14,-10.99999999999997,-3.9999996939553526,-2.0,-22.999999999999993,-2.0,-4.0,-16.0,-23.999999999999975,-2.0,-2.0,-8.00000030599632,-4.0,-14.0,-4.0,-19.999999999999996,9.000000000000032,-3.9999996939553526,-2.0,7.000000000000021,-2.0,-4.0,4.0,6.000000000000043,-2.0,-2.0,1.9999996940036802,-4.0,-4.0000000000000036,6.0,10.000000000000023,-10.999999999999982,-3.9999996939553526,-2.0,-12.999999999999986,-2.0,-4.0,-16.0,-23.99999999999998,-2.0,-2.0,-8.000000305996313,-4.0,-14.000000000000004,-24.0,-9.999999999999982,9.000000000000032,6.000000306044647,-2.0,7.000000000000021,-2.0,6.0,14.0,16.000000000000025,-2.0,-2.0,11.999999694003684,6.0,16.0,16.0,10.000000000000014
43,29.000000000000014,15.999997245598173,8.0,29.000000000000007,8.0,16.0,24.0,26.000000000000025,8.0,8.0,17.000002753966914,16.0,25.0,25.0,33.00000000000001,-10.999999999999968,-3.9999996939553526,-2.0,-0.9999999999999782,-2.0,-4.0,-6.0,-3.9999999999999627,-2.0,-2.0,-3.0000003059963163,-4.0,-5.0,5.0,-6.999999999999979,19.000000000000018,6.000000306044647,8.0,19.000000000000004,8.0,6.0,24.0,26.000000000000025,8.0,8.0,26.99999969400368,6.0,25.0,25.0,23.000000000000007,-20.999999999999986,-3.9999996939553526,-2.0,-10.999999999999975,-2.0,-4.0,-16.0,-13.999999999999957,-2.0,-2.0,-23.00000030599632,-4.0,-15.000000000000004,-15.0,-16.999999999999993,-20.999999999999982,-3.9999996939553526,-2.0,-20.999999999999996,-2.0,-4.0,-16.0,-13.999999999999952,-2.0,-2.0,-23.000000305996323,-4.0,-5.0,-25.0,-16.999999999999982,9.000000000000037,-3.9999996939553526,-2.0,-0.9999999999999778,-2.0,-4.0,4.0,6.000000000000044,-2.0,-2.0,6.999999694003684,-4.0,-5.0,-5.0,3.000000000000027,-10.999999999999968,-3.9999996939553526,-2.0,-20.999999999999993,-2.0,-4.0,-16.0,-23.999999999999975,-2.0,-2.0,-13.00000030599632,-4.0,-15.0,-5.0,-16.999999999999996,9.000000000000034,-3.9999996939553526,-2.0,9.000000000000021,-2.0,-4.0,4.0,6.0000000000000435,-2.0,-2.0,6.99999969400368,-4.0,-5.0000000000000036,5.0,3.000000000000023,-10.99999999999998,-3.9999996939553526,-2.0,-10.999999999999986,-2.0,-4.0,-16.0,-23.99999999999998,-2.0,-2.0,-3.0000003059963127,-4.0,-15.000000000000004,-25.0,-16.999999999999982,9.000000000000034,6.000000306044647,-2.0,9.000000000000021,-2.0,6.0,14.0,16.000000000000025,-2.0,-2.0,6.999999694003684,6.0,15.0,15.0,13.000000000000014
